cd11c FITC	CD45 PE	F4/80 PeCy7	cd11b PB	MHCII APC	Ly6G APC cy7	PI
D	D	D	D	D	D	D
Q	Q	Q	Q	Q	Q	Q
0	93.6869	60.8947	77.1351	0	57.9716	356.476
21041.2	9050.31	59531.8	12102.5	2197.18	1573.23	218182
0	259.274	5123.96	134.249	0	16.0358	23098.9
1640.8	443.821	894.059	520.875	0	211.454	1944.41
280.411	22.8289	0	46.6822	839.842	0	128.135
25.1384	0	0	39.2807	53.8214	12.8704	520.432
1200.62	532.277	1050.52	506.421	156.751	91.3327	3318.18
2861.62	812.37	1469.6	1418.69	469.361	131.24	4855.91
647.412	289.152	86.3887	493.557	92.0222	44.675	769.759
443.149	178.44	262.143	260.977	0	103.288	1396.14
1644.79	283.699	1050.42	773.265	0	144.061	1917.44
1836.14	813.919	2084.62	1406.93	450.139	216.143	4789.96
0	229.908	108.852	0	282.045	0	198.294
8350.47	2837.98	32146.1	3125.07	1004.53	355.987	112416
2988.9	951.247	1119.53	1588.66	465.928	540.901	6143.18
703.322	373.403	653.847	416.08	47.2204	23.6806	1997.09
1620.52	764.945	276.713	684.126	10.5451	32.4044	68.3481
718.32	506.595	12391.4	526.017	161.213	152.023	41226.9
875.989	76.0298	2944.8	921.695	404.027	62.2107	5656.06
471.609	0	517.109	335.993	108.708	21.4907	530.299
713.71	925.767	29053.9	478.794	50.6674	208.319	102538
273.463	190.316	0	137.078	248.545	69.5184	131.27
3417.14	1024.99	2288.63	1515.27	667.722	63.1171	6866.25
1339.89	266.267	669.866	725.013	360.865	0	3305.46
815.842	294.384	487.492	165.429	0	56.1657	1642.74
142.392	424.1	4044.69	166.287	278.928	122.69	16725.8
98.9273	20.9031	0	153.673	0	0	379.176
5022.03	1786.58	3530.72	2700.78	628.461	674.662	12319.8
1093.07	338.35	1079.94	450.832	0	0	3528.02
6279.05	1220	6245.34	3214.57	790.994	1324.32	16539.7
1363.16	485.697	323.185	661.887	128.822	108.745	2383.01
1100.36	1276.68	244778	449.565	1895.91	652.892	215236
7973.27	2444.24	6675.96	4917.72	1046.55	2699.01	15016.9
89.0327	19.4489	0	92.047	95.1218	4.62927	129.286
204.107	0	336.548	524.115	58.6064	76.3455	1137.62
1180.69	559.786	562.001	737.701	159.722	556.693	3029.06
663.662	254.359	723.18	602.731	91.8683	247.682	984.321
8796.17	2951.23	186.073	2340.56	296.793	88.2507	1540.49
355.654	1084.1	25321.6	36.4839	114.952	477.597	105448
126.887	0	293.24	31.3109	0	0	0
3.47283	0	0	197.98	321.324	11.4978	0
0	0	0	0	140.616	0	0
9183.99	2309.1	2519.47	2581.13	640.848	187.58	4650.01
2251.75	1151.79	1598.98	1150.72	3.52916	87.3341	8640.69
170.23	0	36124.7	0	0	61.7541	130065
3600.9	1178.2	3783.29	1949.16	443.618	216.45	7920.28
705.612	1241.98	35123.4	367.047	0	205.975	136785
345.226	203.814	40.3197	191.892	121.763	0	271.173
1758.25	305.276	1600.15	711.292	135.251	345.043	3807.42
204.273	0	28357.9	6.03206	0	634.188	99971.5
7008.07	1927.11	4718.46	4298.12	666.132	1358.19	12166.8
476.705	279.997	367.215	574.579	45.7148	87.4514	1325.11
4104.72	1912.11	9203.03	2049.97	447.201	0	33475.6
10001.2	8038.17	68452	7384.47	1348.72	241.11	246551
0	188.976	0	63.8167	14.458	9.12047	630.34
2832.16	874.315	36325.1	1446.5	831.847	1036.8	126049
195.8	53617.8	1611.71	30388.8	4720.35	6505.14	2543.92
2742.84	817.123	410.828	1102.69	140.346	41.0037	1837.18
540.768	62606.3	1641.58	51180.2	782.731	5727.71	3016.36
1132.98	334.057	815.58	481.138	0	135.174	5453.72
1322.72	290.69	1090.58	481.924	6.02139	0	1955.66
0	91.5723	53.3108	387.091	0	0	667.16
967.017	122.5	1440.79	475.814	39.8223	77.2284	1599.31
5483.15	1773.09	4621.69	4470.07	495.146	2591.23	12181.8
6547.98	1925.01	35223.6	2319.77	459.534	3582.7	125426
7021.47	1720.95	4649.1	3884.89	916.202	1972.24	13459.6
97801	26007.9	16897.7	28298.6	7897.48	5327.52	52935.6
1786.41	627.785	106.856	1005.66	294.296	70.1681	406.294
0	0	224.647	0	0	0	0
5252.35	2123.3	4417.13	4629.32	557.662	1515.89	14626.1
4550.6	1096.17	6816.55	2560.7	144.486	4644.01	19547.7
6642.98	2504.07	8190.93	1891.04	508.202	128.714	31637.3
547.884	276.071	24819.6	243.32	480.743	1035.81	87882.9
1070.82	342.517	1009.15	1044.42	384.573	0	3373.23
1921.63	675.966	1170.9	824.479	20.4802	248.237	3631.59
0	0	0	0	0	9.89434	0
203.414	92.0949	0	35.3361	25.6406	0	0
143.874	0	210.185	11.1377	29.8491	12.5971	0
2684.45	864.01	2118.09	1364.77	223.799	36.3814	7205.59
1433.44	577.339	1559.27	795.415	136.02	345.707	4132.49
499.659	387.318	1350.18	678.379	4.36128	172.695	5591.33
1599.95	490.182	1361.67	1446.67	34.411	0	6654.05
929.274	381.236	391.142	486.916	56.1042	53.3631	2156.84
375.712	156.512	1175.44	468.549	282.871	42.005	1426.85
4080	913.435	4155.27	2082.96	632.894	1020.25	9109.74
0	0	15.6746	0	128.26	23.3718	0
6305.21	1476.88	41632.4	3535.95	1653.73	640.475	140345
228.137	200.207	0	227.301	353.565	104.482	1209.86
126.122	0	359.322	57.0981	35.3299	69.0395	0
461.087	296.743	151.276	192.875	159.825	0	0
11968	5897.07	14123.7	9380.57	1378.41	1316.31	54962.5
717.235	180.857	357.266	579.782	164.909	7.64929	756.269
5377.3	1632.5	2472.8	3357.87	12049.3	9.78339	5926.11
11.607	0	299.423	116.087	132.224	0	238.398
0	14.8777	72.6222	0	165.709	8.31168	0
17450.9	11045.5	82241.2	11681.7	1930.64	488.16	242733
190.129	224.837	200.989	106.189	134.575	7.67496	306.049
0	0	136.423	0	0	31.9812	0
0	27.2766	171.927	164.25	0	52.1474	0
320.186	2301.7	16581.5	752.191	676.904	33.9855	66144
0	173.034	29325.5	139.622	254.57	377.235	108337
2186.53	762.032	2336.58	1171.58	578.535	626.609	6267.18
26.0696	20.0647	23.3612	34.3804	0	0	0
1009.17	184.753	22519.3	353.293	430.774	121.854	80012.5
19.5323	154.313	113.9	82.7256	0	0	141.758
1590.23	440.608	2094.55	564.03	5.27896	21.4519	4876.51
8128	2277.67	1896.5	2591.51	1109.46	85.7552	5952.12
121.604	529.875	32010.3	76.2067	115.026	358.594	124764
134.35	578.026	27761.3	131.77	285.211	471.695	108943
260.336	0	434.045	162.266	0	75.2315	957.571
2119.75	607.864	817.382	618.112	0	159.26	2841.56
0	170.144	0	0	40.3005	0	0
1394.75	412.178	451.228	710.962	111.196	148.774	1916.37
1076.32	317.754	2062.85	517.017	232.516	86.3718	8242.24
281.156	117.703	0	262.561	1405.12	148.159	583.203
0	0	67.749	20.3465	0	16.1936	0
0	47.9667	0	0	203.182	0	195.899
220.082	14.8588	18689.8	217.46	47.2651	81.0785	65254.9
1805.89	919.693	2351.61	1139.77	852.821	186.717	5955.79
590.843	436.889	1568.95	1603.63	150.849	0	2503.65
44.0332	0	765.236	55.1838	17.4689	41.179	0
2241.23	724.972	1157.11	1549.58	151.992	5996.76	4605.7
461.63	64.6747	1821.41	379.553	78.5909	16.6062	1192.14
427.686	677.837	31919.9	286.284	132.187	193.287	120038
3165.95	903.412	0	841.201	0	0	636.74
5383.81	3763.82	39151.7	3043.02	2293.33	1192.81	154052
1245.13	317.643	1698.53	652.933	193.309	30.8145	3967.34
1800.29	994.224	478.405	818.976	356.718	20.3343	2761.28
12119.9	4146.6	7647.33	5513.26	1624.35	230.955	27830.9
1115.39	335.908	193.153	263.159	168.211	0	1618.52
50.8616	54.7778	0	146.195	0	48.6052	0
491.838	0	376.756	128.525	0	0	0
0	0	138.098	173.793	104.515	44.0878	186.113
19097.8	5565.66	3113.79	6259.91	14643.9	0	8479.37
8961.07	5948.68	71140.9	4205.57	1501.32	1040.34	246626
462.346	13.7433	0	280.35	0	0	336.23
8777.29	6772.58	83481.9	4357.6	1404.37	371.495	244095
141.743	0	272.42	0	187.836	0	420.381
4820.67	1207.4	3272.08	2915.6	746.295	1519.62	11140.3
3188.6	1265.43	1387.34	3955.51	418.127	179.148	3090.42
22345.9	9806.48	83693.1	13497.9	2298.22	5221.08	242448
922.798	94.1906	935.856	441.63	142.633	0	3119.14
1115.84	383.84	1342.19	818.558	213.943	731.245	3149.79
61.3189	0	20.7246	89.2329	353.779	0	403.706
3729.55	763.162	1964.95	2241.92	0	234.981	4839.52
0	0	0	0	0	0	0
7525.5	2521.48	35187.3	3803.33	480.741	20364.2	131967
238.768	635.548	24819.8	13.5345	104.678	346.48	96718.1
7812.06	2766.73	3694.43	2312.02	662.078	236.282	13610.9
0	94.3674	0	59.9141	197.688	0	760.549
0	0	176.757	80.7986	0	43.789	0
202.673	771.739	11878.4	136.496	131.438	106.522	47218.1
0	0	0	72.5112	192.161	57.4684	0
1885.88	1411.42	10201.4	1328.58	141.625	224.344	32669.9
101.072	681.626	27580.3	58.3213	212.43	0	105808
0	59126.6	572.828	0	3.64696	0	1445.42
897.306	437.46	349.097	388.861	8.08352	0	1026.14
0	0	0	0	0	0	0
3267.84	910.09	2750.39	2222.86	308.139	1728.52	7241.52
65.1453	34.6334	0	160.54	28.8092	0	0
1230.9	542.554	894.901	796.228	301.962	0	3444.19
68.3661	0	546.089	364.544	125.424	0	1685.96
657.957	121.299	28923.5	217.552	83.0456	262.797	102760
53.6493	367.178	489.21	53.7596	0	123.856	4120.25
139.918	0	27569.7	207.885	172.354	247.399	103347
0	43.5227	66.6407	0	0	23.2862	0
742.567	549.023	4524.56	448.254	156.061	0	18519.1
2587.14	588.905	1792.02	1242.33	238.113	502.609	5694.04
3454.73	1412.84	3155.46	2194.7	637.769	590.925	9284.96
293.205	27.8303	253.402	179.26	0	0	281.982
11.472	25.8839	0	41.4713	313.821	0	196.205
803.23	456.365	653.967	382.693	67.3482	0	2827.12
7.21332	19.4237	0	72.6892	85.5138	0	218.8
491.563	91.5143	0	196.134	302.009	117.406	376.148
145.224	70.5645	24.7317	102.566	0	97.4336	0
212.99	0	289.828	0	0	0	48.7224
0	0	0	11.2326	0	26.5211	0
0	176.674	113.232	0	0	7.50514	0
0	224.02	0	0	0	33.9188	0
3732.03	1638.5	4426.54	5013.26	3511.77	390.747	4780.08
0	0	0	0	0	0	0
2139.24	726.948	1700.74	903.611	124.516	41.7477	3776.95
1120.25	1371.25	7412.46	1162.07	218.949	297.709	5928.47
2764.9	1370.56	7915.65	1402.09	457.557	29.5948	31310.7
82.1017	0	0	141.693	0	0	0
264.936	1274.8	28746.3	325.785	170.769	733.274	114720
1608.93	682.443	828.555	465.764	225.528	166.5	4545.06
846.481	0	2223.02	775.176	341.661	210.742	2976.05
14252.7	4179.67	1768.63	3391.7	1055.01	226.914	2630.63
0	0	376.432	0	0	28.6711	0
0	0	184.328	0	0	79.2105	0
0	86.6462	0	0	143.262	0	0
2946.66	16344.4	261659	1854.99	2708.74	2247.09	208296
1331.7	318.52	633.994	700.472	0	26.3677	2358.39
774.045	556.105	31909.2	374.771	25.1393	106.618	118730
199.917	31.3964	35.563	287.025	0	84.475	630.339
2428.79	642.711	2803.69	1496.41	267.29	1383.94	8503.91
2122.16	787.219	2189.75	1087.99	426.382	159.86	4876.08
477.688	748.522	29517.2	283.442	72.5828	3109.49	110864
118.466	221.196	28814.7	137.664	0	195.195	106444
3204.74	1159.02	1436.62	1451.65	177.592	9.85317	6412.13
749.265	392.254	527.538	415.515	303.112	49.4538	785.739
0	56.1601	0	7.23628	0	0	0
1199.63	295.813	610.197	527.197	127.317	0	1791
0	53.7429	41.1986	279.209	149.145	0	0
3885.52	736.657	3179.53	1572.22	354.406	856.243	10469.4
0	9.07143	0	39.0018	0	0	103.669
118.041	591.544	31093.6	0	371.693	974.43	123445
4415.3	1236.54	3932.16	2323.72	472.846	1059.98	8513.43
5544.74	1914.2	3586.78	1398.9	557.595	69.693	14388.1
326.096	0	2871.56	491.007	327.183	88.9224	3186.5
1372.98	270.458	1253.29	1085.15	0.721613	169.366	2886.17
10145.7	3032.17	3270.72	4650.51	1557.7	826.988	8830.5
2992.73	1014.16	32186.3	1378.2	378.852	785.094	121430
0	96.0357	0	53.4312	62.321	62.8709	0
0	0	92.7175	0	34.4849	0	249.863
605.946	302.954	0	542.552	0	33.67	0
14943.9	8860.32	104996	9440.57	2420.59	3223.83	239091
7858.01	2258.42	688.542	4536.91	641.316	33.5581	2246.48
1974.33	217.833	42221.1	1379.18	555.351	1457.9	130609
564.667	137.269	0	205.721	0	155.931	916.264
2740.75	1146.37	4592.62	1581.92	437.823	33.3223	19065.6
1852.14	833.043	11739.4	736.028	0	92.4148	42263.1
10313	6012.17	65990.5	5689.78	1831.97	795.898	239553
0	0	31821.5	0	0	67.0475	116872
1702.26	743.166	588.498	698.666	98.0245	202.593	5259.18
0	0	0	0	0	77.22	0
0	202.815	418.062	358.316	0	0	1434.33
0	0	0	62.9126	0	0	0
791.995	126.623	0	260.05	0	53.1358	0
3629.87	1808.96	8116.84	2522	394.159	649.275	25897.1
309.455	509.458	2599.64	226.947	200.529	46.5751	11468.7
390.167	157.364	618.835	360.511	159.05	243.125	1045.21
4.88762	0	0	4.61864	54.1362	0	0
1579.22	513.185	924.045	511.746	0	0	1686.11
1814.83	1430.36	33459	679.436	161.033	186.331	129768
32.5716	455.822	8593.98	103.388	46.6512	39.1074	34038.8
1124.57	396.451	605.474	634.603	279.991	29.5404	2216.03
693.854	626.82	4399.29	385.195	0	87.4719	17208.4
51.4703	171.567	313.417	154.848	113.308	0	0
0	0	0	0	180.229	0	0
4217.95	1109.95	1751.28	2011.2	690.851	220.93	2620.07
0	0	88.0222	153.459	238.984	0	0
101.029	89.8927	0	209.174	244.54	665.407	461.2
10662.2	8865.51	70538.4	5465.08	2542.9	310.984	245919
1533.35	634.075	1411.42	833.627	34.8543	18.6618	4061.18
462.511	360.8	1023.35	472.874	252.849	55.3161	3060.55
3322.04	1179.98	2218.96	6952.94	482.135	0	3332.18
1446.79	804.801	2321.44	495.941	276.631	76.5983	9321.51
235.253	374.675	20100.4	174.197	356.388	32.2497	72152.4
155.083	0	182.326	52.9194	364.866	43.0513	560.032
429.869	499.936	1721.76	211.69	100.311	0	9230.68
1097.78	558.187	10531.5	417.634	0	35.1712	39366.8
2195.01	804.144	1527.51	1506.67	480.065	550.037	3746.57
1696.98	817.785	399.771	953.525	369.313	196.142	836.336
614.543	237.411	380.214	297.527	2948.71	0	1312.42
0	24.8162	0	28.8222	147.133	0	75.3201
141.842	915.349	27984.4	47.4356	0	349.095	113843
2247.24	554.292	1765.26	1149.53	218.183	110.145	4418.6
1858.34	578.247	1160.71	1152.77	82.7074	249.513	4266.69
0	0	0	0	159.154	0	0
876.859	563.928	608.655	1181.49	650.987	4134.4	2297.43
4164.75	1451.67	1996.29	1370.19	689.841	0	4913.25
0	0	0	115.898	0	0	0
2145.11	584.87	2294.16	1127.49	160.483	33.7573	5233.46
426.963	1084.95	5195.38	344.538	120.818	130.822	26095
0	116.496	226.838	141.852	0	11.3705	0
34.821	0	662.761	92.0532	137.57	0	1793.62
0	26.1949	0	52.1808	175.969	0	75.2014
1526.72	532.512	1294.49	715.124	0	19.3445	4770.61
0	0	207.934	62.0046	0	17.349	0
569.954	0	2675.59	1162.15	124.794	88.6347	3638.59
0	15.0019	15.903	26.589	0	21.8772	0
7182.83	3533.83	59147.1	3325.46	952.183	849.147	219783
6325.96	1827.61	2026.61	2395.09	672.757	200.78	5873.59
0	246.139	0	4.98555	140.541	0	25.0227
3527.12	814.993	1505.79	1381.14	265.574	407.518	5664.76
35.2543	355.479	30029	37.7187	0	1224.48	112794
754.538	0	749.701	487.925	14.5497	0.016166	1720.63
23.5199	0	11.661	0	0	13.4572	0
367.691	36.6426	137.223	118.144	0	17.9833	595.638
53.2445	188.113	0	36.7637	233.619	0	50.9916
0	520.698	26372.8	0	117.628	146.371	99473.4
786.813	411.409	0	240.674	197.624	224.512	815.815
181.669	575.38	17672.1	41.6235	145.515	89.7608	70596.5
2800.05	570.592	2588.99	1926.74	447.562	289.765	5514.63
0	225.896	0	33.9936	297.442	0	118.159
0	0	0	0	0	25.8347	62.1246
452.64	151.311	726.922	471.493	201.856	730.413	1641.78
870.802	187.865	299.273	201.947	0	67.2736	632.802
27.6255	0	316.045	37.0681	52.0356	19.9543	539.711
389.697	0	24281	0	131.366	71.5258	83071
4898.79	0	8472.51	2596.74	520.158	2744.75	6860
1404.91	256.158	1542.73	812.055	63.1287	632.633	4407.58
675.833	303.794	64.2588	283.465	18.0149	0	0
2.90802	0	132.313	66.3607	0	61.9926	107.19
953.542	317.75	437.122	451.02	121.481	0	1175.36
941.18	532.473	983.692	206.59	0	66.0551	5708.06
228.174	51.4269	0	114.468	151.505	0	0
17.3223	32.5209	69.4242	31.7496	94.442	0	0
2287.24	547.459	2049.03	1337.98	148.113	212.839	5453.73
0	102.246	0	0	18.5452	0	0
1285.86	314.783	525.495	435.775	223.177	0	1624.66
813.676	386.117	92.6013	684.002	106.206	7.60832	1360.97
2019.71	776.026	750.704	1133.23	367.138	0	3913.65
0	0	0	150.271	81.8723	10.152	0
243.315	0	32191.8	0	0	11627.7	109632
831.594	1450.45	59613.9	516.139	286.955	368.013	233300
18232.4	4882.34	3537.68	5170.35	1215.49	81.4721	10147.8
2046.49	1552.04	2546.21	2488.74	1615.57	225.768	6651.31
99.5969	0	0	57.1254	0	0	77.8211
1966.42	589.457	1134.81	1453.42	670.161	170.802	1157.47
11074.6	2362.33	20075.4	7246.37	2653.61	942.78	57843.4
200.325	97.7657	518.666	406.832	164.289	0.678412	783.247
0	0	344.006	5.5055	0	48.7392	0
1583.14	1559.86	23762.8	632.962	420.24	473.749	94739.7
0	0	25.5447	117.976	164.695	39.8593	0
808.82	217.938	648.037	279.115	148.375	123.226	1329.39
5742.66	1397.76	4674.86	2588.57	529.732	1799.3	10737.9
0	0	0	0	0	2.75563	0
799.252	420.542	0	181.168	0	4.87799	350.943
13.9748	15.2493	0	0	0	0	0
0	0	61.084	14.0569	0	0	0
0	0	22.8586	115.92	87.2863	0	0
47.6401	693.286	35924.5	141.518	497.398	297.922	133393
695.169	70.5664	402.14	162.029	104.776	195.276	1380.58
770.653	430.892	771.121	639.427	253.97	59.4634	2624.62
433.191	97.1626	1557.88	163.749	0	0	6153.06
0	0	178.007	0	0	19.9994	0
5386.53	1246.81	5443.09	2551.8	1167.68	748.019	15866.9
1544.81	590.714	672.003	686.794	69.9317	0	2780.12
219.617	209.615	104.371	45.5573	112.508	0	1.14866
0	0	0	0	0	0	0
9332.28	2728.72	622.196	3413.94	499.486	101.824	1371.27
1112.64	251.533	759.079	522.16	85.7959	1.56759	1980.99
267.076	0	4007.74	237.838	213.021	64.888	7273.76
5348.39	3130.86	30492.1	4529.76	308.452	878.703	123230
0	52.6186	0	0	0	0	0
361.473	201.285	0	97.3562	0	57.7998	0
3494.31	803.185	3156.52	1786.92	251.742	275.168	7849.94
0	0	185.036	0	0	0	0
10044.4	5042.94	55525.9	4318.73	1375.86	1707.03	219647
0	50.5259	0	79.2827	200.826	0	0
3278.38	1000.73	2623.37	1491.82	267.901	588.009	8976.66
33959.9	9662.5	36041.2	9386.6	2664.06	1103.99	135873
447.73	64.7482	191.867	237.679	78.3404	114.618	484.366
42337.4	10976.5	5273.98	13872.9	2070.96	508.865	10803.5
18188.2	6929.23	54346.3	9157.01	2353.33	3691.79	185519
1813.81	1040.47	4276.05	577.717	109.03	16.5756	17277.1
60002.2	19863.6	54508.7	16519.4	5195.51	2032.91	215485
0	62.8526	87.9831	65.5094	0	24.1072	0
3681.03	976.924	3477.92	2664.8	434.158	1485.29	8836.79
14304.9	5522.86	61003.4	3943.51	862.511	980.062	228656
184.381	0	30987.4	87.1349	88.9312	1003.82	109302
12474.3	4115.16	33639.9	4964.44	1255.02	785.914	117081
6186.59	1776.63	10392	4562.61	2093.2	632.42	31276.4
11478.5	5254.32	36624.9	8439.29	1895.83	1129.6	146103
6840.85	2124.16	6638.71	4837.49	905.435	3033.94	18963.6
1887.38	757.115	2221.18	1138.18	0	0.800624	8590.96
44099	23068.2	253882	20281.9	8294.03	2146.28	205536
7227.83	4112.83	60040.5	3584.03	1472.16	446.009	218381
748.52	153.361	2868.29	197.428	17.7444	37.666	9497.33
279.705	798.095	9469.76	261.09	289.683	13.6849	39720.5
278.52	1266.05	28828.8	144.166	124.43	57.8518	113091
1855.7	738.868	2349.12	1099.92	175.039	68.0732	8192.78
1871.76	30715.2	261332	1312.78	1393.89	1804.19	205009
73.1002	592.991	28072.3	0	116.871	1458.21	107130
119.258	876.533	17238.5	213.532	0	26.3399	64415.3
98.3718	73.4097	0	124.24	107.848	0	0
1435.94	457.212	1407.87	883.806	0	189.68	4387.08
86.8945	21.5117	41.3211	291.253	0	0	495.943
142.308	964.719	29372.5	167.831	188.001	194.864	114109
6344.4	5032.49	35270.9	6235.88	3183.24	400.588	145084
107.002	141.225	159.23	80.8964	0	0	0
0	0	260.312	31.662	0	55.0437	0
81.8892	0	78.711	0	0	0	0
0	0	152.217	0	0	12.8882	0
28.2504	48.6913	0	38.6929	0	0	0
81.4111	101.667	0	53.6348	22.3928	0	182.902
24.4344	66.2505	0	119.123	26.3223	34.4629	0
186.287	151.941	209.006	1528.84	657.646	0	349.624
40.5036	8.65442	0	283.815	93.648	69.0985	0
4.89672	0	0	0	37.2155	0	194.309
468.039	83.8871	32984.4	62.2121	145.635	1802.66	114124
2134.11	1090.5	29376	769.568	704.194	208.403	103487
3848.93	802.014	1077.88	1531.93	627.791	160.194	2435.59
342.75	12.4077	0	61.8432	0	0	0
905.058	254.803	1204.69	589.054	245.213	203.375	2063.08
434.236	358.893	0	295.168	29.8631	0	1406.6
180.674	68.099	377.03	250.048	325.93	0	0
177.701	0	30471.2	23.7064	0	280.633	106683
0	53.1981	0	6.22194	0	0	0
721.866	174.986	496.404	575.502	85.1422	0	1003.56
40.8809	272.82	0	109.625	127.95	0	0
11363.4	8441.54	61057.2	5358.45	1973.04	775.267	240401
858.919	251.408	1855.5	506.686	119.373	0	4255.78
5723.42	1469.91	39275.8	2365.47	905.761	308.829	139096
160.53	145.924	0	283.269	0	0	326.401
248.014	167.228	252.587	45.5981	0	76.576	0
384.804	93.7037	0	204.857	0	50.9559	646.946
93.6369	132.69	0	26.9973	0	0	0
1543.73	408.665	144.104	508.218	296.16	88.9805	363.253
23690.4	14135.2	181870	14331.6	4288.69	2237.23	222646
235.833	15.8315	31558.3	125.681	95.2619	40.3227	117919
221.173	0	247.688	96.4449	0	0	387.989
183.793	0	520.703	138.719	0	0	0
111.189	269.685	24264.8	69.9115	32.7997	0	90824
143.262	86.5916	0	278.88	343.806	8.34109	441.555
76.6843	10.3621	612.599	228.19	28.5038	5.66032	349.249
100.373	1047.58	301.059	280.468	0	34.1217	0
1300.65	180.235	787.774	903.233	660.057	161.477	1974.1
36.4947	0	33571.1	362.526	188.982	286.518	116529
0	107.063	0	0	227.36	27.8141	0
1344.76	484.47	15.5809	532.103	242.249	59.3143	1249.78
241.905	304.196	1340.36	111.445	192.323	99.4608	4300.58
653.869	239.869	226.001	264.328	0	0	1408.34
56.8082	35.6195	0	0	0	0	0
3181.58	939.389	64.6727	1133.39	179.425	3.46702	1578.36
84.8178	0	132.463	36.5243	0	37.2261	76.9154
2067.85	2640.02	6158.78	1011.57	520.944	530.616	18999.3
509.765	300.086	579.562	62.4787	0	0	868.694
224.934	617.051	29621.1	0	55.5075	0	107350
114.313	641.307	29745.5	34.471	20.6203	95.6308	111773
7.06197	0	14.2532	93.0612	18.4522	0	0
127.106	0	375.604	177.885	73.2977	23.155	351.95
341.111	1.35422	0	245.388	13.1654	0	349.893
401.272	71.655	17905.3	205.76	0	24.6846	62892.3
512.555	282.922	985.285	731.241	1052.05	154.254	2656.58
2276.36	479.799	1423.98	1299.25	777.375	11.7634	5347.61
2641.21	833.399	401.058	1244.08	0	307.807	1856.6
1260.56	382.228	830.72	448.176	89.4371	23.0965	2849.35
3265.73	1163.57	2237.82	4016.19	452.596	136.928	6564.53
1326.53	1214.46	43994.6	1142.06	742.33	233.21	149347
0	29.7518	0	114.63	130.831	19.0509	0
0	0	0	0	0	56.5411	0
6422.9	1968.29	4724.09	3471.59	1140.73	1919.69	10875.6
10331.6	3397.14	3672.1	4909.3	1457.95	583.177	7114.8
9104.98	8195.21	67441.4	5968.05	27231.4	0	246407
699.656	25.9235	895.047	323.963	227.207	393.921	362.849
1313.18	518.182	378.534	993.082	0	147.561	3214.17
1319.47	548.273	1146.6	802.827	60.8701	459.139	4082.7
359.947	692.198	27581.3	312.856	0	1047.11	101087
0.849722	34.3551	0	100.969	0	0	0
0	0	62.4143	61.7376	0	0	0
545.89	817.255	46998	437.07	188.132	361.458	175170
854.295	325.467	297.031	361.276	263.013	60.4384	552.635
878.93	283.284	151.309	387.122	36.6112	0	0
166.891	168.502	0	87.9617	0	75.7754	196.888
2241.21	607.649	1634.41	1299.22	517.1	1272.8	5199.29
346.524	0	796.375	336.66	326.327	55.3626	454.318
2337.93	962.282	1951.24	985.219	219.828	376.768	9012.66
753.008	77.4945	413.33	387.707	253.314	0	752.356
169.34	79.3138	700.953	244.458	0	378.619	1417.09
15095.3	6185.63	78753.5	7392.15	2271.76	11598.6	244728
1086.44	312.649	1291.63	397.483	55.9158	255.672	2353.41
0	0	0	0	0	0	0
1161.17	469.944	0	371.56	5.57017	0	261.855
463.683	323.016	450.264	1092.22	396.315	2012.77	995.397
1973.55	591.878	1413.08	733.918	80.2224	288.13	4587.78
994.086	495.914	366.37	398.704	0	38.732	2406.59
1903.19	346.869	995.057	759.892	0	106.779	2869.04
